client_id,bank_district_id,frequency,lor,client_district_id,age,age_group,Gender,region,nb_inhabitants,nb_cities,urban_inhabitants_ratio,avg_salary,unemployment_rate_96,nb_entrepreneurs_per_1000,nb_crimes_96,unemployment_growth,crime_growth_rate,population_per_city,total_credit,avg_credit_amount,total_withdrawal,avg_withdrawal_amount,debit_count,credit_count,trans_count,avg_trans_amount,max_trans_amount,min_trans_amount,std_trans_amount,net_Flow,last_balance,avg_balance,max_balance,min_balance,std_balance,balance_range,first_balance,balance_growth_pct,median_balance,neg_balance_count,days_since_first_trans,transaction_span_days,avg_days_between_transactions,trans_freq_per_month,credits_per_month,debits_per_month,transaction_activity_ratio,cash_withdrawal_count,card_withdrawal_count,cash_deposit_count,transfer_in_count,transfer_out_count,total_cash_withdrawal,total_card_withdrawal,total_cash_deposit,card_withdrawal_ratio,cash_deposit_ratio,card_type,orders_count,total_order_amount,avg_order_amount,max_order_amount,min_order_amount,insurance_order_count,household_order_count,leasing_order_count,loan_order_count,loans_1996_count,good_loan_count,bad_loan_count,total_loan_amount,loan_duration,monthly_payments,target_loan_1997,target_card_1997
2874,44,POPLATEK MESICNE,3,34,24,20,M,north Bohemia,125236,5,87.7,9675,7.68,100,5190,19.44,-2.5,25047.2,66662.4,2777.6,64747.2,1156.2,56,24.0,80,1642.6200000000001,7608.0,14.6,2199.9890548864673,1915.199999999997,14381.4,14121.285,19743.3,8717.3,2523.74203927121,11026.0,12306.6,16.86,14090.55,0.0,358,358,4.531645569620253,6.666666666666667,2.0,4.666666666666667,131409.6,20,0.0,12.0,0.0,36.0,24175.2,0.0,65936.0,0.0,0.5,None,3.0,3381.0,1127.0,3190.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2404,26,POPLATEK MESICNE,3,27,19,10,F,west Bohemia,67298,7,43.8,8561,1.29,110,1127,98.46,9.52,9614.0,37401.1,1558.3791666666666,36733.2,874.5999999999999,42,24.0,66,1123.2469696969697,3600.0,14.6,1202.1385983346765,667.9000000000015,23011.3,22545.060606060608,26722.3,17585.1,1934.4176012336898,9137.2,21729.0,5.9,22719.9,0.0,358,358,5.507692307692308,5.5,2.0,3.5,74134.3,30,0.0,0.0,12.0,12.0,12565.199999999999,0.0,0.0,0.0,0.0,None,1.0,2014.0,2014.0,2014.0,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
423,37,POPLATEK MESICNE,3,37,39,30,M,north Bohemia,114006,9,62.3,9065,5.39,123,4166,20.85,0.46,12667.33,261663.80000000002,10902.658333333335,258595.2,4972.984615384616,52,24.0,76,6845.513157894737,29902.5,14.6,7811.438424043587,3068.600000000006,52466.1,53079.10394736842,79677.1,38641.5,9511.743944569307,41035.600000000006,47477.6,10.51,49781.899999999994,0.0,365,365,4.866666666666666,6.333333333333333,2.0,4.333333333333333,520259.0,40,0.0,12.0,0.0,12.0,164095.2,0.0,259155.0,0.0,0.5,None,1.0,7875.0,7875.0,7875.0,7875.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1619,74,POPLATEK MESICNE,3,74,54,50,F,north Moravia,323870,1,100.0,10673,5.44,100,18347,14.53,-2.32,323870.0,340691.8,11747.993103448276,293950.2,4453.790909090909,66,29.0,95,6680.442105263158,49380.0,14.6,11879.206737338189,46741.59999999998,79562.8,47469.420000000006,157252.3,16722.3,31125.48783747439,140530.0,25321.3,214.21,31283.7,0.0,360,360,3.8297872340425534,7.916666666666667,2.4166666666666665,5.5,634642.0,30,0.0,17.0,0.0,36.0,226762.2,0.0,338659.0,0.0,0.5862068965517241,None,3.0,5599.0,1866.3333333333333,4545.0,157.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2319,14,POPLATEK MESICNE,3,40,26,20,F,north Bohemia,128118,8,85.3,9317,7.07,97,6872,8.94,-1.11,16014.75,39181.9,1632.5791666666667,41539.2,610.8705882352941,68,24.0,92,877.4032608695653,3300.0,14.6,1045.4872854584046,-2357.2999999999956,18282.8,18742.175,23831.1,15406.4,1880.9338662346286,8424.699999999999,23831.1,-23.28,18290.1,0.0,361,361,3.967032967032967,7.666666666666667,2.0,5.666666666666667,80721.1,32,0.0,0.0,12.0,36.0,16015.2,0.0,0.0,0.0,0.0,None,3.0,2127.0,709.0,1156.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2542,3,POPLATEK TYDNE,3,3,52,50,M,central Bohemia,75232,5,41.7,8980,2.21,111,2813,13.33,-0.39,15046.4,507602.4,15381.89090909091,477844.0,13273.444444444445,36,33.0,69,14281.83188405797,55600.0,30.0,15842.47324130975,29758.400000000023,66324.0,77554.77246376811,144648.3,29203.7,25460.736549381767,115444.59999999999,29203.7,127.11,76432.8,0.0,350,350,5.147058823529412,5.75,2.75,3.0,985446.3999999999,36,0.0,21.0,0.0,0.0,477844.0,0.0,504211.0,0.0,0.6363636363636364,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4536,44,POPLATEK MESICNE,3,41,49,40,M,north Bohemia,118650,3,85.6,9832,4.48,114,5471,34.94,-15.11,39550.0,464898.4,17218.45925925926,447008.2,11763.373684210526,38,27.0,65,14029.332307692308,49387.0,14.6,16376.736509939066,17890.20000000001,39658.0,47328.159999999996,98782.1,18421.4,22167.257166813062,80360.70000000001,29186.0,35.88,40069.7,0.0,359,359,5.609375,5.416666666666667,2.25,3.1666666666666665,911906.6,38,0.0,15.0,0.0,0.0,447008.2,0.0,462951.0,0.0,0.5555555555555556,None,1.0,2947.8,2947.8,2947.8,2947.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6367,44,POPLATEK MESICNE,3,44,26,20,M,east Bohemia,105606,7,53.0,8254,3.76,97,2325,34.77,7.34,15086.57,584763.3,24365.1375,556089.2,11121.784,50,24.0,74,15416.925675675675,67124.0,14.6,19165.1711582053,28674.100000000093,68100.7,60736.20675675676,126552.5,29675.5,21863.27554590073,96877.0,31026.5,119.49,55704.9,0.0,362,362,4.958904109589041,6.166666666666667,2.0,4.166666666666667,1140852.5,50,0.0,0.0,12.0,0.0,556089.2,0.0,0.0,0.0,0.0,None,1.0,3317.0,3317.0,3317.0,3317.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2064,53,POPLATEK MESICNE,3,53,70,70,M,south Moravia,107911,7,50.9,8240,3.56,99,1903,40.71,2.86,15415.86,63435.9,2643.1625,65079.2,1355.8166666666666,48,24.0,72,1784.9319444444445,5550.0,14.6,2102.3893415186867,-1643.2999999999956,14737.0,15962.119444444446,22633.6,10744.1,2910.42383674195,11889.499999999998,15805.6,-6.76,15616.400000000001,0.0,364,364,5.126760563380282,6.0,2.0,4.0,128515.1,24,0.0,0.0,12.0,24.0,23295.2,0.0,0.0,0.0,0.0,None,2.0,3482.0,1741.0,3463.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4715,1,POPLATEK MESICNE,3,15,20,20,F,south Bohemia,58796,5,51.9,9045,3.6,124,1879,15.02,1.84,11759.2,319412.3,13308.845833333333,324083.2,4501.155555555556,72,24.0,96,6703.078125,36600.0,14.6,9217.02185639732,-4670.900000000023,40331.4,39671.918750000004,64050.6,18214.8,8220.80338325708,45835.8,44302.4,-8.96,39242.55,0.0,365,365,3.8421052631578947,8.0,2.0,6.0,643495.5,33,3.0,12.0,0.0,36.0,203975.2,4800.0,317200.0,0.041666666666666664,0.5,junior,3.0,9609.0,3203.0,8279.0,617.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3534,50,POPLATEK MESICNE,3,50,25,20,F,east Bohemia,102609,6,52.0,8187,5.45,94,2134,12.84,0.52,17101.5,152156.8,5852.1846153846145,141291.2,1642.9209302325582,86,26.0,112,2620.0714285714284,15876.0,14.6,3626.7839489952853,10865.599999999977,46300.8,42079.87857142858,54022.2,23876.8,6168.999410032241,30145.399999999998,34327.8,34.88,42114.6,0.0,361,361,3.2522522522522523,9.333333333333334,2.1666666666666665,7.166666666666667,293448.0,38,0.0,14.0,0.0,48.0,93195.2,0.0,150092.0,0.0,0.5384615384615384,None,4.0,4008.0,1002.0,1348.0,699.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2100,33,POPLATEK MESICNE,3,33,65,60,F,north Bohemia,133777,11,84.7,8705,7.61,116,4859,32.35,4.49,12161.55,58123.6,2421.8166666666666,57707.2,1648.7771428571427,35,24.0,59,1963.2338983050847,4758.0,14.6,1838.6399292740134,416.40000000000146,26490.4,21537.65593220339,30326.7,14581.0,3474.8922022610886,15745.7,24634.0,7.54,21150.2,0.0,365,365,6.293103448275862,4.916666666666667,2.0,2.9166666666666665,115830.8,23,0.0,0.0,12.0,12.0,26135.2,0.0,0.0,0.0,0.0,None,1.0,2631.0,2631.0,2631.0,2631.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13845,15,POPLATEK MESICNE,3,15,23,20,M,south Bohemia,58796,5,51.9,9045,3.6,124,1879,15.02,1.84,11759.2,112464.4,3748.813333333333,113411.2,1922.2237288135593,59,30.0,89,2537.9280898876405,11427.0,14.6,2801.128443185839,-946.8000000000029,16124.5,18269.81573033708,30676.3,10710.1,3931.9046982780055,19966.199999999997,11756.8,37.15,17884.2,0.0,363,363,4.125,7.416666666666667,2.5,4.916666666666667,225875.6,35,0.0,18.0,0.0,24.0,76055.2,0.0,111634.0,0.0,0.6,None,3.0,7512.0,2504.0,4399.0,506.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3041,4,POPLATEK MESICNE,3,4,69,60,F,central Bohemia,149893,6,67.4,9753,5.05,109,5892,8.84,12.36,24982.17,67871.7,2827.9874999999997,68203.2,1623.8857142857141,42,24.0,66,2061.740909090909,11450.0,14.6,2390.493300232097,-331.5,28650.2,27304.816666666666,36027.1,18781.4,4025.937602771589,17245.699999999997,26661.4,7.46,27157.699999999997,0.0,365,365,5.615384615384615,5.5,2.0,3.5,136074.9,30,0.0,0.0,12.0,12.0,49015.2,0.0,0.0,0.0,0.0,None,1.0,1599.0,1599.0,1599.0,1599.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12754,55,POPLATEK MESICNE,3,55,36,30,M,south Moravia,157042,9,33.9,8743,2.43,111,3894,29.26,6.42,17449.11,193807.3,7752.2919999999995,197458.2,3184.809677419355,62,25.0,87,4497.30459770115,21739.5,14.6,5418.371699520499,-3650.9000000000233,50027.6,44897.293103448275,66273.3,28880.6,7470.193936055305,37392.700000000004,52238.6,-4.23,43289.7,0.0,365,365,4.244186046511628,7.25,2.0833333333333335,5.166666666666667,391265.5,39,0.0,13.0,0.0,23.0,115615.2,0.0,191609.0,0.0,0.52,None,2.0,6871.0,3435.5,6262.0,609.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1794,15,POPLATEK MESICNE,3,54,56,50,F,south Moravia,387570,1,100.0,9897,1.96,140,18696,22.5,-0.13,387570.0,38148.1,1589.5041666666666,41535.2,1013.0536585365853,41,24.0,65,1225.896923076923,3960.0,14.6,1264.3219508111392,-3387.0999999999985,20990.0,19417.953846153847,23837.2,14481.3,1872.9291146387636,9355.900000000001,23137.2,-9.28,19680.5,0.0,364,364,5.6875,5.416666666666667,2.0,3.4166666666666665,79683.3,29,0.0,0.0,12.0,12.0,16755.2,0.0,0.0,0.0,0.0,None,1.0,2065.0,2065.0,2065.0,2065.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
485,32,POPLATEK MESICNE,3,32,18,10,M,north Bohemia,105058,10,81.0,9272,3.22,118,4505,15.0,3.8,10505.8,167717.4,6988.224999999999,179483.2,3263.3309090909092,55,24.0,79,4394.944303797468,19225.5,14.6,5320.435666461979,-11765.800000000017,15054.6,22074.88101265823,39786.6,12937.9,6549.9641216295895,26848.699999999997,17205.8,-12.5,21962.8,0.0,363,363,4.653846153846154,6.583333333333333,2.0,4.583333333333333,347200.6,31,0.0,12.0,0.0,24.0,115055.2,0.0,166621.0,0.0,0.5,None,2.0,5369.0,2684.5,3600.0,1769.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4862,1,POPLATEK MESICNE,3,1,53,50,F,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,103667.8,3239.61875,90735.2,3024.5066666666667,30,32.0,62,3135.532258064516,43520.0,14.6,6117.682087779576,12932.600000000006,48399.4,38174.92419354838,55302.3,7237.5,10329.93644845297,48064.8,33532.0,44.34,41314.1,0.0,363,363,5.950819672131147,5.166666666666667,2.6666666666666665,2.5,194403.0,30,0.0,20.0,0.0,0.0,90735.2,0.0,101740.0,0.0,0.625,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2818,54,POPLATEK MESICNE,3,54,33,30,M,south Moravia,387570,1,100.0,9897,1.96,140,18696,22.5,-0.13,387570.0,41701.3,1737.5541666666668,41701.2,906.5478260869564,46,24.0,70,1191.4642857142858,7830.0,14.6,1443.6199853283197,0.10000000000582077,21590.1,20079.775714285715,25129.0,14775.5,2628.2134693943713,10353.5,20345.4,6.12,20357.15,0.0,363,363,5.260869565217392,5.833333333333333,2.0,3.8333333333333335,83402.5,22,0.0,0.0,12.0,24.0,14545.2,0.0,0.0,0.0,0.0,None,2.0,2263.0,1131.5,1662.0,601.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2187,40,POPLATEK MESICNE,3,40,63,60,M,north Bohemia,128118,8,85.3,9317,7.07,97,6872,8.94,-1.11,16014.75,61445.700000000004,2560.2375,54459.2,1512.7555555555555,36,24.0,60,1931.7483333333332,5029.0,14.6,1900.0424486330155,6986.500000000007,30534.8,22792.391666666666,32974.3,14645.9,4718.947584492077,18328.4,21308.4,43.3,22869.85,0.0,365,365,6.186440677966102,5.0,2.0,3.0,115904.9,24,0.0,0.0,12.0,12.0,23835.2,0.0,0.0,0.0,0.0,None,1.0,2552.0,2552.0,2552.0,2552.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4620,54,POPLATEK MESICNE,3,54,56,50,F,south Moravia,387570,1,100.0,9897,1.96,140,18696,22.5,-0.13,387570.0,185739.7,7429.588000000001,194055.2,2064.4170212765957,94,25.0,119,3191.5537815126054,20812.0,14.6,4438.317868077948,-8315.5,25964.6,23918.560504201683,36549.4,13405.3,5977.3649182110985,23144.100000000002,32120.2,-19.16,24206.2,0.0,365,365,3.093220338983051,9.916666666666666,2.0833333333333335,7.833333333333333,379794.9,46,0.0,13.0,0.0,48.0,110775.2,0.0,184474.0,0.0,0.52,None,5.0,8861.0,1772.2,3189.0,262.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1475,66,POPLATEK MESICNE,3,19,64,60,M,south Bohemia,51428,4,52.7,8402,3.98,120,1099,27.16,10.01,12857.0,77634.9,3234.7875,93239.2,2274.1268292682926,41,24.0,65,2628.832307692308,13850.0,14.6,2938.1603455174386,-15604.300000000003,28783.1,37595.14615384615,47391.7,23904.0,5913.247793621879,23487.699999999997,39872.7,-27.81,38722.2,0.0,361,361,5.640625,5.416666666666667,2.0,3.4166666666666665,170874.1,29,0.0,0.0,12.0,12.0,72515.2,0.0,0.0,0.0,0.0,None,1.0,1727.0,1727.0,1727.0,1727.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
255,27,POPLATEK TYDNE,3,27,45,40,F,west Bohemia,67298,7,43.8,8561,1.29,110,1127,98.46,9.52,9614.0,652658.6,26106.343999999997,649126.0,11191.827586206897,58,25.0,83,15684.151807228916,74385.0,30.0,17914.7054486814,3532.5999999999767,69803.6,61857.1686746988,105441.5,14732.1,20157.149823645927,90709.4,36541.0,91.03,65324.3,0.0,365,365,4.451219512195122,6.916666666666667,2.0833333333333335,4.833333333333333,1301784.6,45,1.0,1.0,12.0,12.0,479434.0,3600.0,4400.0,0.017241379310344827,0.04,classic,1.0,13841.0,13841.0,13841.0,13841.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
548,49,POPLATEK MESICNE,3,49,59,50,M,east Bohemia,75685,9,60.8,8208,2.26,155,2123,19.58,27.89,8409.44,626335.5,26097.3125,643039.2,14614.527272727271,44,24.0,68,18667.274999999998,71746.0,14.6,20918.572200415416,-16703.699999999953,86809.9,80704.21176470589,139481.6,26499.0,26249.50789896962,112982.6,41299.0,110.2,86618.4,0.0,363,363,5.417910447761194,5.666666666666667,2.0,3.6666666666666665,1269374.7,43,1.0,0.0,12.0,0.0,639139.2,3900.0,0.0,0.022727272727272728,0.0,gold,1.0,4783.1,4783.1,4783.1,4783.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
551,47,POPLATEK MESICNE,3,47,20,20,F,east Bohemia,162580,6,72.8,9538,1.81,111,5410,19.87,-11.01,27096.67,8100.0,1157.142857142857,9200.0,2300.0,4,7.0,11,1572.7272727272727,3500.0,100.0,1039.3179581734446,-1100.0,9600.0,12618.181818181818,15100.0,8200.0,2239.5616454200053,6900.0,12900.0,-25.58,13000.0,0.0,360,300,30.0,0.9166666666666666,0.5833333333333334,0.3333333333333333,283.60655737704917,4,0.0,7.0,0.0,0.0,9200.0,0.0,8100.0,0.0,1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
924,45,POPLATEK MESICNE,3,1,43,40,M,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,315756.7,13156.529166666667,332355.2,4316.301298701299,77,24.0,101,6416.949504950495,36014.0,14.6,9529.064068014484,-16598.5,70218.8,66762.65247524752,96066.3,32537.0,12439.497476952956,63529.3,85302.8,-17.68,66440.0,0.0,365,365,3.65,8.416666666666666,2.0,6.416666666666667,648111.9,41,0.0,12.0,0.0,36.0,270375.2,0.0,312118.0,0.0,0.5,None,3.0,5165.0,1721.6666666666667,4225.0,280.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1223,52,POPLATEK MESICNE,3,14,41,40,F,south Bohemia,177686,9,74.8,10045,1.71,135,6295,20.42,-4.68,19742.89,262389.4,10495.576000000001,273183.2,3594.5157894736844,76,25.0,101,5302.69900990099,29619.0,14.6,7079.2327551436665,-10793.799999999988,52642.2,43541.98910891089,68524.3,25538.0,8887.861621660199,42986.3,51156.0,2.91,43429.3,0.0,362,362,3.62,8.416666666666666,2.0833333333333335,6.333333333333333,535572.6,40,0.0,13.0,0.0,36.0,160815.2,0.0,260198.0,0.0,0.52,None,3.0,9364.0,3121.3333333333335,8127.0,608.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13886,74,POPLATEK MESICNE,3,44,42,40,F,east Bohemia,105606,7,53.0,8254,3.76,97,2325,34.77,7.34,15086.57,257359.4,6772.615789473684,252215.2,4003.4158730158733,63,38.0,101,5045.29306930693,47200.0,14.6,7627.6043336195335,5144.1999999999825,72640.7,58978.9801980198,84657.5,22961.7,12368.695626540575,61695.8,58518.8,24.13,61069.3,0.0,363,363,3.63,8.416666666666666,3.1666666666666665,5.25,509574.6,63,0.0,14.0,0.0,0.0,252215.2,0.0,252110.0,0.0,0.3684210526315789,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3586,60,POPLATEK MESICNE,3,60,53,50,M,south Moravia,110643,4,51.9,8441,4.48,115,2252,29.86,19.85,27660.75,127142.3,5297.595833333334,131975.2,4399.173333333334,30,24.0,54,4798.472222222223,17120.0,14.6,5046.86600303694,-4832.900000000009,37633.9,30658.766666666666,39833.6,18545.7,5697.8921934939435,21287.899999999998,29652.3,26.92,31444.0,0.0,359,359,6.773584905660377,4.5,2.0,2.5,259117.50000000003,30,0.0,12.0,0.0,0.0,131975.2,0.0,125554.0,0.0,0.5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3231,73,POPLATEK MESICNE,3,21,35,30,M,south Bohemia,103347,7,67.0,9104,2.07,123,2354,37.09,2.39,14763.86,201526.0,8061.04,192279.2,2633.9616438356165,73,25.0,98,4018.4204081632656,22894.5,14.6,5551.342736429734,9246.799999999988,50239.8,32444.68775510204,55090.2,15355.4,8676.009446783313,39734.799999999996,39313.1,27.79,31892.6,0.0,363,363,3.7422680412371134,8.166666666666666,2.0833333333333335,6.083333333333333,393805.2,37,0.0,13.0,0.0,36.0,129915.2,0.0,199819.0,0.0,0.52,None,3.0,5197.0,1732.3333333333333,2348.0,1339.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1862,41,POPLATEK TYDNE,3,50,19,10,F,east Bohemia,102609,6,52.0,8187,5.45,94,2134,12.84,0.52,17101.5,411931.39999999997,12482.769696969695,411019.0,8562.895833333334,48,33.0,81,10159.881481481481,38414.0,30.0,10181.965840901144,912.3999999999651,55135.9,39344.04567901235,66747.8,8518.4,12872.796801074825,58229.4,51823.5,6.39,40297.8,0.0,360,360,4.5,6.75,2.75,4.0,822950.4,36,0.0,9.0,12.0,12.0,252571.0,0.0,76900.0,0.0,0.2727272727272727,None,1.0,13204.0,13204.0,13204.0,13204.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1419,74,POPLATEK MESICNE,3,74,78,70,F,north Moravia,323870,1,100.0,10673,5.44,100,18347,14.53,-2.32,323870.0,51619.299999999996,2150.8041666666663,43961.2,1418.1032258064515,31,24.0,55,1737.8272727272727,4212.0,14.6,1728.7836113820506,7658.0999999999985,25492.0,20686.327272727274,27872.0,11743.0,4584.1205322146625,16129.0,15579.2,63.63,21525.6,0.0,363,363,6.722222222222222,4.583333333333333,2.0,2.5833333333333335,95580.5,19,0.0,0.0,12.0,12.0,10265.2,0.0,0.0,0.0,0.0,None,1.0,2808.0,2808.0,2808.0,2808.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
338,25,POPLATEK MESICNE,3,8,45,40,F,central Bohemia,112065,8,69.4,11277,1.44,127,4987,15.2,-3.71,14008.12,159705.7,6142.526923076924,172351.2,2825.4295081967216,61,26.0,87,3816.7459770114947,18064.5,14.6,4216.927932164696,-12645.5,31662.2,32499.35287356322,43107.7,19582.9,4826.627716909291,23524.799999999996,43107.7,-26.55,32436.7,0.0,362,362,4.209302325581396,7.25,2.1666666666666665,5.083333333333333,332056.9,37,0.0,14.0,0.0,24.0,76015.2,0.0,158059.0,0.0,0.5384615384615384,None,3.0,8985.0,2995.0,4694.0,957.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2930,41,POPLATEK MESICNE,3,41,55,50,M,north Bohemia,118650,3,85.6,9832,4.48,114,5471,34.94,-15.11,39550.0,123473.5,4257.706896551724,127307.2,2829.048888888889,45,29.0,74,3388.9283783783785,13357.5,14.6,3570.961932279085,-3833.699999999997,31830.5,30627.697297297298,38096.4,21767.5,3960.9659209392244,16328.900000000001,33384.2,-4.65,31494.800000000003,0.0,364,364,4.986301369863014,6.166666666666667,2.4166666666666665,3.75,250780.7,33,0.0,17.0,0.0,12.0,56075.2,0.0,121865.0,0.0,0.5862068965517241,None,1.0,5936.0,5936.0,5936.0,5936.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11461,68,POPLATEK MESICNE,3,70,22,20,M,north Moravia,285387,7,89.9,10177,7.75,81,10108,16.89,2.33,40769.57,844144.5,14554.215517241379,815569.2,9709.157142857142,84,58.0,142,11688.124647887324,63100.0,14.6,14608.920358709562,28575.300000000047,62100.9,77070.4514084507,166434.0,23622.0,29660.91720418844,142812.0,30211.0,105.56,77851.5,0.0,362,362,2.5673758865248226,11.833333333333334,4.833333333333333,7.0,1659713.7,60,0.0,34.0,0.0,24.0,726901.2,0.0,837500.0,0.0,0.5862068965517241,None,3.0,10880.5,3626.8333333333335,4654.0,2735.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4886,23,POPLATEK MESICNE,3,23,17,10,M,west Bohemia,87419,9,85.5,8624,2.66,102,3198,48.6,11.08,9713.22,265837.6,11076.566666666666,272595.2,7572.088888888889,36,24.0,60,8973.880000000001,30421.5,14.6,10119.379766345633,-6757.600000000035,52272.9,41326.51333333333,57878.9,20492.5,9823.59015146128,37386.4,55655.8,-6.08,42243.149999999994,0.0,362,362,6.135593220338983,5.0,2.0,3.0,538432.8,36,0.0,12.0,0.0,0.0,272595.2,0.0,263653.0,0.0,0.5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6114,66,POPLATEK MESICNE,3,66,56,50,F,south Moravia,125832,5,48.3,8512,4.12,102,2103,17.38,-6.41,25166.4,71811.6,3122.24347826087,86475.3,3202.788888888889,27,23.0,50,3165.738,16500.0,0.1,4321.6209304951635,-14663.699999999997,683.2,14801.704,35350.8,661.6,8288.38440469454,34689.200000000004,11447.0,-94.03,16204.25,0.0,365,365,7.448979591836735,4.166666666666667,1.9166666666666667,2.25,158286.9,27,0.0,11.0,0.0,0.0,86475.3,0.0,71091.0,0.0,0.4782608695652174,None,1.0,1541.3,1541.3,1541.3,1541.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4466,75,POPLATEK MESICNE,3,75,74,70,F,north Moravia,138032,5,64.6,8819,5.66,99,4505,5.2,10.88,27606.4,76078.2,3169.9249999999997,72747.2,1732.0761904761905,42,24.0,66,2254.930303030303,6242.0,14.6,2290.4215895412854,3331.0,26069.0,24526.840909090908,34660.5,14414.0,5191.103864052196,20246.5,22258.0,17.12,24283.4,0.0,360,360,5.538461538461538,5.5,2.0,3.5,148825.4,30,0.0,0.0,12.0,12.0,36195.2,0.0,0.0,0.0,0.0,None,1.0,3046.0,3046.0,3046.0,3046.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
574,1,POPLATEK MESICNE,3,1,24,20,M,Prague,1204953,1,100.0,12541,0.43,167,99107,48.28,15.68,1204953.0,215405.6,8975.233333333334,213799.2,2928.756164383562,73,24.0,97,4424.791752577319,24588.0,14.6,6443.850199862237,1606.3999999999942,56843.5,47226.36391752577,62613.8,29699.4,7359.033038059214,32914.4,52722.6,7.82,47759.6,0.0,363,363,3.78125,8.083333333333334,2.0,6.083333333333333,429204.79999999993,37,0.0,12.0,0.0,36.0,173275.2,0.0,213096.0,0.0,0.5,None,3.0,3377.0,1125.6666666666667,2660.0,254.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
